,cust,grade,var2,startDate,mev,t,y
6323,264,0,0,31,-0.077881323,11,0
6324,264,0,0,31,-0.052400836,12,0
6325,264,0,0,31,-0.075776832,13,0
6326,264,0,0,31,-0.087017249,14,0
6327,264,0,0,31,-0.101875464,15,0
6328,264,0,0,31,-0.075573143,16,0
6329,264,0,0,31,-0.07858576,17,0
6330,264,0,0,31,-0.0948774,18,0
6331,264,0,0,31,-0.12369186,19,0
6332,264,0,0,31,-0.070007353,20,0
6333,264,0,0,31,-0.083274636,21,0
6334,264,0,0,31,-0.095068039,22,1
6335,264,0,0,31,-0.050840948,23,2
6336,264,0,0,31,-0.035215358,24,2
6337,265,1,1,45,-0.101875464,1,1
6338,265,1,1,45,-0.075573143,2,0
6339,265,1,1,45,-0.07858576,3,1
6340,265,1,1,45,-0.0948774,4,1
6341,265,1,1,45,-0.12369186,5,0
6342,265,1,1,45,-0.070007353,6,0
6343,265,1,1,45,-0.083274636,7,0
6344,265,1,1,45,-0.095068039,8,1
6345,265,1,1,45,-0.050840948,9,0
6346,265,1,1,45,-0.035215358,10,2
6347,265,1,1,45,-0.081453823,11,2
6348,265,1,1,45,-0.075573347,12,1
6349,265,1,1,45,-0.036749616,13,1
6350,265,1,1,45,-0.041142962,14,1
6351,265,1,1,45,-0.03514297,15,0
6352,265,1,1,45,-0.018016791,16,1
6353,265,1,1,45,-0.009129653,17,0
6354,265,1,1,45,-0.004576848,18,1
6355,265,1,1,45,0.004624149,19,1
6356,265,1,1,45,-0.016159525,20,0
6357,265,1,1,45,0.055962477,21,2
6358,265,1,1,45,0.089494826,22,0
6359,265,1,1,45,0.041902981,23,0
6360,265,1,1,45,0.062655696,24,0
6361,266,0,0,10,0.072745767,1,1
6362,266,0,0,10,0.079218942,2,2
6363,266,0,0,10,0.119778052,3,2
6364,266,0,0,10,0.063930914,4,3
6365,266,0,0,10,0.09913488,5,3
6366,266,0,0,10,0.087239818,6,3
6367,266,0,0,10,0.126009458,7,3
6368,266,0,0,10,0.104675091,8,3
6369,266,0,0,10,0.129934099,9,3
6370,266,0,0,10,0.114350436,10,2
6371,266,0,0,10,0.091919437,11,3
6372,266,0,0,10,0.069520562,12,1
6373,266,0,0,10,0.041068105,13,2
6374,266,0,0,10,0.069115221,14,0
6375,266,0,0,10,0.062268341,15,0
6376,266,0,0,10,0.044327899,16,0
6377,266,0,0,10,0.067619079,17,0
6378,266,0,0,10,-0.001336646,18,0
6379,266,0,0,10,0.048175366,19,0
6380,266,0,0,10,0.034053705,20,0
6381,266,0,0,10,0.012927202,21,0
6382,266,0,0,10,-0.007198288,22,0
6383,266,0,0,10,-0.010109425,23,0
6384,266,0,0,10,-0.038738391,24,0
6385,267,1,0,6,0.056387209,1,0
6386,267,1,0,6,0.069535402,2,1
6387,267,1,0,6,0.10883914,3,0
6388,267,1,0,6,0.082196197,4,0
6389,267,1,0,6,0.072745767,5,0
6390,267,1,0,6,0.079218942,6,0
6391,267,1,0,6,0.119778052,7,0
6392,267,1,0,6,0.063930914,8,0
6393,267,1,0,6,0.09913488,9,0
6394,267,1,0,6,0.087239818,10,2
6395,267,1,0,6,0.126009458,11,1
6396,267,1,0,6,0.104675091,12,0
6397,267,1,0,6,0.129934099,13,1
6398,267,1,0,6,0.114350436,14,0
6399,267,1,0,6,0.091919437,15,0
6400,267,1,0,6,0.069520562,16,1
6401,267,1,0,6,0.041068105,17,0
6402,267,1,0,6,0.069115221,18,0
6403,267,1,0,6,0.062268341,19,0
6404,267,1,0,6,0.044327899,20,0
6405,267,1,0,6,0.067619079,21,2
6406,267,1,0,6,-0.001336646,22,2
6407,267,1,0,6,0.048175366,23,2
6408,267,1,0,6,0.034053705,24,2
6409,268,0,0,35,-0.066389741,1,0
6410,268,0,0,35,-0.064726224,2,0
6411,268,0,0,35,-0.027185522,3,0
6412,268,0,0,35,-0.044895287,4,0
6413,268,0,0,35,-0.112117994,5,0
6414,268,0,0,35,-0.074101481,6,0
6415,268,0,0,35,-0.077881323,7,0
6416,268,0,0,35,-0.052400836,8,0
6417,268,0,0,35,-0.075776832,9,0
6418,268,0,0,35,-0.087017249,10,0
6419,268,0,0,35,-0.101875464,11,1
6420,268,0,0,35,-0.075573143,12,1
6421,268,0,0,35,-0.07858576,13,0
6422,268,0,0,35,-0.0948774,14,0
6423,268,0,0,35,-0.12369186,15,0
6424,268,0,0,35,-0.070007353,16,0
6425,268,0,0,35,-0.083274636,17,0
6426,268,0,0,35,-0.095068039,18,0
6427,268,0,0,35,-0.050840948,19,0
6428,268,0,0,35,-0.035215358,20,0
6429,268,0,0,35,-0.081453823,21,0
6430,268,0,0,35,-0.075573347,22,0
6431,268,0,0,35,-0.036749616,23,0
6432,268,0,0,35,-0.041142962,24,0
6433,269,1,0,25,0.044327899,1,1
6434,269,1,0,25,0.067619079,2,1
6435,269,1,0,25,-0.001336646,3,0
6436,269,1,0,25,0.048175366,4,0
6437,269,1,0,25,0.034053705,5,0
6438,269,1,0,25,0.012927202,6,0
6439,269,1,0,25,-0.007198288,7,2
6440,269,1,0,25,-0.010109425,8,2
6441,269,1,0,25,-0.038738391,9,2
6442,269,1,0,25,-0.045119976,10,1
6443,269,1,0,25,-0.066389741,11,1
6444,269,1,0,25,-0.064726224,12,2
6445,269,1,0,25,-0.027185522,13,2
6446,269,1,0,25,-0.044895287,14,1
6447,269,1,0,25,-0.112117994,15,0
6448,269,1,0,25,-0.074101481,16,0
6449,269,1,0,25,-0.077881323,17,0
6450,269,1,0,25,-0.052400836,18,1
6451,269,1,0,25,-0.075776832,19,0
6452,269,1,0,25,-0.087017249,20,1
6453,269,1,0,25,-0.101875464,21,0
6454,269,1,0,25,-0.075573143,22,0
6455,269,1,0,25,-0.07858576,23,0
6456,269,1,0,25,-0.0948774,24,1
6457,270,0,1,38,-0.044895287,1,0
6458,270,0,1,38,-0.112117994,2,0
6459,270,0,1,38,-0.074101481,3,0
6460,270,0,1,38,-0.077881323,4,0
6461,270,0,1,38,-0.052400836,5,0
6462,270,0,1,38,-0.075776832,6,0
6463,270,0,1,38,-0.087017249,7,0
6464,270,0,1,38,-0.101875464,8,0
6465,270,0,1,38,-0.075573143,9,0
6466,270,0,1,38,-0.07858576,10,0
6467,270,0,1,38,-0.0948774,11,0
6468,270,0,1,38,-0.12369186,12,0
6469,270,0,1,38,-0.070007353,13,0
6470,270,0,1,38,-0.083274636,14,0
6471,270,0,1,38,-0.095068039,15,0
6472,270,0,1,38,-0.050840948,16,0
6473,270,0,1,38,-0.035215358,17,0
6474,270,0,1,38,-0.081453823,18,0
6475,270,0,1,38,-0.075573347,19,0
6476,270,0,1,38,-0.036749616,20,0
6477,270,0,1,38,-0.041142962,21,0
6478,270,0,1,38,-0.03514297,22,0
6479,270,0,1,38,-0.018016791,23,0
6480,270,0,1,38,-0.009129653,24,0
6481,271,1,1,39,-0.112117994,1,1
6482,271,1,1,39,-0.074101481,2,2
6483,271,1,1,39,-0.077881323,3,1
6484,271,1,1,39,-0.052400836,4,0
6485,271,1,1,39,-0.075776832,5,0
6486,271,1,1,39,-0.087017249,6,0
6487,271,1,1,39,-0.101875464,7,1
6488,271,1,1,39,-0.075573143,8,2
6489,271,1,1,39,-0.07858576,9,3
6490,271,1,1,39,-0.0948774,10,1
6491,271,1,1,39,-0.12369186,11,1
6492,271,1,1,39,-0.070007353,12,1
6493,271,1,1,39,-0.083274636,13,1
6494,271,1,1,39,-0.095068039,14,1
6495,271,1,1,39,-0.050840948,15,1
6496,271,1,1,39,-0.035215358,16,1
6497,271,1,1,39,-0.081453823,17,1
6498,271,1,1,39,-0.075573347,18,1
6499,271,1,1,39,-0.036749616,19,1
6500,271,1,1,39,-0.041142962,20,0
6501,271,1,1,39,-0.03514297,21,1
6502,271,1,1,39,-0.018016791,22,1
6503,271,1,1,39,-0.009129653,23,0
6504,271,1,1,39,-0.004576848,24,1
6505,272,1,1,6,0.056387209,1,0
6506,272,1,1,6,0.069535402,2,1
6507,272,1,1,6,0.10883914,3,0
6508,272,1,1,6,0.082196197,4,0
6509,272,1,1,6,0.072745767,5,1
6510,272,1,1,6,0.079218942,6,0
6511,272,1,1,6,0.119778052,7,2
6512,272,1,1,6,0.063930914,8,2
6513,272,1,1,6,0.09913488,9,3
6514,272,1,1,6,0.087239818,10,1
6515,272,1,1,6,0.126009458,11,1
6516,272,1,1,6,0.104675091,12,1
6517,272,1,1,6,0.129934099,13,0
6518,272,1,1,6,0.114350436,14,2
6519,272,1,1,6,0.091919437,15,2
6520,272,1,1,6,0.069520562,16,1
6521,272,1,1,6,0.041068105,17,0
6522,272,1,1,6,0.069115221,18,0
6523,272,1,1,6,0.062268341,19,0
6524,272,1,1,6,0.044327899,20,0
6525,272,1,1,6,0.067619079,21,1
6526,272,1,1,6,-0.001336646,22,1
6527,272,1,1,6,0.048175366,23,1
6528,272,1,1,6,0.034053705,24,1
6529,273,1,1,18,0.129934099,1,0
6530,273,1,1,18,0.114350436,2,0
6531,273,1,1,18,0.091919437,3,0
6532,273,1,1,18,0.069520562,4,1
6533,273,1,1,18,0.041068105,5,0
6534,273,1,1,18,0.069115221,6,0
6535,273,1,1,18,0.062268341,7,0
6536,273,1,1,18,0.044327899,8,1
6537,273,1,1,18,0.067619079,9,0
6538,273,1,1,18,-0.001336646,10,0
6539,273,1,1,18,0.048175366,11,1
6540,273,1,1,18,0.034053705,12,1
6541,273,1,1,18,0.012927202,13,0
6542,273,1,1,18,-0.007198288,14,0
6543,273,1,1,18,-0.010109425,15,0
6544,273,1,1,18,-0.038738391,16,0
6545,273,1,1,18,-0.045119976,17,0
6546,273,1,1,18,-0.066389741,18,0
6547,273,1,1,18,-0.064726224,19,1
6548,273,1,1,18,-0.027185522,20,0
6549,273,1,1,18,-0.044895287,21,0
6550,273,1,1,18,-0.112117994,22,0
6551,273,1,1,18,-0.074101481,23,0
6552,273,1,1,18,-0.077881323,24,0
6553,274,0,1,5,0.064938283,1,1
6554,274,0,1,5,0.056387209,2,2
6555,274,0,1,5,0.069535402,3,3
6556,274,0,1,5,0.10883914,4,2
6557,274,0,1,5,0.082196197,5,3
6558,274,0,1,5,0.072745767,6,3
6559,274,0,1,5,0.079218942,7,3
6560,274,0,1,5,0.119778052,8,3
6561,274,0,1,5,0.063930914,9,3
6562,274,0,1,5,0.09913488,10,3
6563,274,0,1,5,0.087239818,11,3
6564,274,0,1,5,0.126009458,12,3
6565,274,0,1,5,0.104675091,13,3
6566,274,0,1,5,0.129934099,14,3
6567,274,0,1,5,0.114350436,15,3
6568,274,0,1,5,0.091919437,16,2
6569,274,0,1,5,0.069520562,17,3
6570,274,0,1,5,0.041068105,18,3
6571,274,0,1,5,0.069115221,19,3
6572,274,0,1,5,0.062268341,20,3
6573,274,0,1,5,0.044327899,21,3
6574,274,0,1,5,0.067619079,22,3
6575,274,0,1,5,-0.001336646,23,3
6576,274,0,1,5,0.048175366,24,3
6577,275,1,1,17,0.104675091,1,0
6578,275,1,1,17,0.129934099,2,0
6579,275,1,1,17,0.114350436,3,0
6580,275,1,1,17,0.091919437,4,0
6581,275,1,1,17,0.069520562,5,1
6582,275,1,1,17,0.041068105,6,0
6583,275,1,1,17,0.069115221,7,1
6584,275,1,1,17,0.062268341,8,1
6585,275,1,1,17,0.044327899,9,1
6586,275,1,1,17,0.067619079,10,0
6587,275,1,1,17,-0.001336646,11,1
6588,275,1,1,17,0.048175366,12,0
6589,275,1,1,17,0.034053705,13,0
6590,275,1,1,17,0.012927202,14,0
6591,275,1,1,17,-0.007198288,15,0
6592,275,1,1,17,-0.010109425,16,0
6593,275,1,1,17,-0.038738391,17,0
6594,275,1,1,17,-0.045119976,18,0
6595,275,1,1,17,-0.066389741,19,0
6596,275,1,1,17,-0.064726224,20,1
6597,275,1,1,17,-0.027185522,21,1
6598,275,1,1,17,-0.044895287,22,0
6599,275,1,1,17,-0.112117994,23,1
6600,275,1,1,17,-0.074101481,24,1
6601,276,1,1,10,0.072745767,1,0
6602,276,1,1,10,0.079218942,2,0
6603,276,1,1,10,0.119778052,3,0
6604,276,1,1,10,0.063930914,4,0
6605,276,1,1,10,0.09913488,5,0
6606,276,1,1,10,0.087239818,6,1
6607,276,1,1,10,0.126009458,7,0
6608,276,1,1,10,0.104675091,8,0
6609,276,1,1,10,0.129934099,9,0
6610,276,1,1,10,0.114350436,10,0
6611,276,1,1,10,0.091919437,11,1
6612,276,1,1,10,0.069520562,12,0
6613,276,1,1,10,0.041068105,13,0
6614,276,1,1,10,0.069115221,14,1
6615,276,1,1,10,0.062268341,15,1
6616,276,1,1,10,0.044327899,16,0
6617,276,1,1,10,0.067619079,17,0
6618,276,1,1,10,-0.001336646,18,2
6619,276,1,1,10,0.048175366,19,2
6620,276,1,1,10,0.034053705,20,2
6621,276,1,1,10,0.012927202,21,2
6622,276,1,1,10,-0.007198288,22,1
6623,276,1,1,10,-0.010109425,23,0
6624,276,1,1,10,-0.038738391,24,0
6625,277,1,1,12,0.119778052,1,1
6626,277,1,1,12,0.063930914,2,1
6627,277,1,1,12,0.09913488,3,0
6628,277,1,1,12,0.087239818,4,0
6629,277,1,1,12,0.126009458,5,0
6630,277,1,1,12,0.104675091,6,1
6631,277,1,1,12,0.129934099,7,3
6632,277,1,1,12,0.114350436,8,3
6633,277,1,1,12,0.091919437,9,3
6634,277,1,1,12,0.069520562,10,3
6635,277,1,1,12,0.041068105,11,3
6636,277,1,1,12,0.069115221,12,1
6637,277,1,1,12,0.062268341,13,0
6638,277,1,1,12,0.044327899,14,1
6639,277,1,1,12,0.067619079,15,0
6640,277,1,1,12,-0.001336646,16,2
6641,277,1,1,12,0.048175366,17,2
6642,277,1,1,12,0.034053705,18,1
6643,277,1,1,12,0.012927202,19,1
6644,277,1,1,12,-0.007198288,20,0
6645,277,1,1,12,-0.010109425,21,0
6646,277,1,1,12,-0.038738391,22,0
6647,277,1,1,12,-0.045119976,23,2
6648,277,1,1,12,-0.066389741,24,2
6649,278,1,1,39,-0.112117994,1,2
6650,278,1,1,39,-0.074101481,2,1
6651,278,1,1,39,-0.077881323,3,0
6652,278,1,1,39,-0.052400836,4,0
6653,278,1,1,39,-0.075776832,5,1
6654,278,1,1,39,-0.087017249,6,1
6655,278,1,1,39,-0.101875464,7,0
6656,278,1,1,39,-0.075573143,8,0
6657,278,1,1,39,-0.07858576,9,1
6658,278,1,1,39,-0.0948774,10,1
6659,278,1,1,39,-0.12369186,11,1
6660,278,1,1,39,-0.070007353,12,1
6661,278,1,1,39,-0.083274636,13,1
6662,278,1,1,39,-0.095068039,14,1
6663,278,1,1,39,-0.050840948,15,1
6664,278,1,1,39,-0.035215358,16,0
6665,278,1,1,39,-0.081453823,17,1
6666,278,1,1,39,-0.075573347,18,0
6667,278,1,1,39,-0.036749616,19,2
6668,278,1,1,39,-0.041142962,20,2
6669,278,1,1,39,-0.03514297,21,1
6670,278,1,1,39,-0.018016791,22,1
6671,278,1,1,39,-0.009129653,23,0
6672,278,1,1,39,-0.004576848,24,0
6673,279,1,1,41,-0.077881323,1,0
6674,279,1,1,41,-0.052400836,2,1
6675,279,1,1,41,-0.075776832,3,1
6676,279,1,1,41,-0.087017249,4,3
6677,279,1,1,41,-0.101875464,5,3
6678,279,1,1,41,-0.075573143,6,3
6679,279,1,1,41,-0.07858576,7,2
6680,279,1,1,41,-0.0948774,8,1
6681,279,1,1,41,-0.12369186,9,0
6682,279,1,1,41,-0.070007353,10,1
6683,279,1,1,41,-0.083274636,11,0
6684,279,1,1,41,-0.095068039,12,0
6685,279,1,1,41,-0.050840948,13,0
6686,279,1,1,41,-0.035215358,14,1
6687,279,1,1,41,-0.081453823,15,0
6688,279,1,1,41,-0.075573347,16,1
6689,279,1,1,41,-0.036749616,17,0
6690,279,1,1,41,-0.041142962,18,1
6691,279,1,1,41,-0.03514297,19,0
6692,279,1,1,41,-0.018016791,20,1
6693,279,1,1,41,-0.009129653,21,1
6694,279,1,1,41,-0.004576848,22,0
6695,279,1,1,41,0.004624149,23,0
6696,279,1,1,41,-0.016159525,24,1
6697,280,1,0,16,0.126009458,1,1
6698,280,1,0,16,0.104675091,2,0
6699,280,1,0,16,0.129934099,3,0
6700,280,1,0,16,0.114350436,4,0
6701,280,1,0,16,0.091919437,5,0
6702,280,1,0,16,0.069520562,6,2
6703,280,1,0,16,0.041068105,7,0
6704,280,1,0,16,0.069115221,8,0
6705,280,1,0,16,0.062268341,9,0
6706,280,1,0,16,0.044327899,10,0
6707,280,1,0,16,0.067619079,11,1
6708,280,1,0,16,-0.001336646,12,1
6709,280,1,0,16,0.048175366,13,0
6710,280,1,0,16,0.034053705,14,0
6711,280,1,0,16,0.012927202,15,1
6712,280,1,0,16,-0.007198288,16,1
6713,280,1,0,16,-0.010109425,17,1
6714,280,1,0,16,-0.038738391,18,0
6715,280,1,0,16,-0.045119976,19,0
6716,280,1,0,16,-0.066389741,20,0
6717,280,1,0,16,-0.064726224,21,1
6718,280,1,0,16,-0.027185522,22,0
6719,280,1,0,16,-0.044895287,23,0
6720,280,1,0,16,-0.112117994,24,1
6721,281,1,1,9,0.082196197,1,1
6722,281,1,1,9,0.072745767,2,0
6723,281,1,1,9,0.079218942,3,1
6724,281,1,1,9,0.119778052,4,0
6725,281,1,1,9,0.063930914,5,2
6726,281,1,1,9,0.09913488,6,3
6727,281,1,1,9,0.087239818,7,3
6728,281,1,1,9,0.126009458,8,3
6729,281,1,1,9,0.104675091,9,3
6730,281,1,1,9,0.129934099,10,3
6731,281,1,1,9,0.114350436,11,3
6732,281,1,1,9,0.091919437,12,1
6733,281,1,1,9,0.069520562,13,1
6734,281,1,1,9,0.041068105,14,2
6735,281,1,1,9,0.069115221,15,2
6736,281,1,1,9,0.062268341,16,1
6737,281,1,1,9,0.044327899,17,0
6738,281,1,1,9,0.067619079,18,0
6739,281,1,1,9,-0.001336646,19,0
6740,281,1,1,9,0.048175366,20,2
6741,281,1,1,9,0.034053705,21,2
6742,281,1,1,9,0.012927202,22,3
6743,281,1,1,9,-0.007198288,23,3
6744,281,1,1,9,-0.010109425,24,2
6745,282,1,1,34,-0.045119976,1,0
6746,282,1,1,34,-0.066389741,2,1
6747,282,1,1,34,-0.064726224,3,0
6748,282,1,1,34,-0.027185522,4,0
6749,282,1,1,34,-0.044895287,5,0
6750,282,1,1,34,-0.112117994,6,0
6751,282,1,1,34,-0.074101481,7,2
6752,282,1,1,34,-0.077881323,8,1
6753,282,1,1,34,-0.052400836,9,0
6754,282,1,1,34,-0.075776832,10,0
6755,282,1,1,34,-0.087017249,11,0
6756,282,1,1,34,-0.101875464,12,0
6757,282,1,1,34,-0.075573143,13,0
6758,282,1,1,34,-0.07858576,14,0
6759,282,1,1,34,-0.0948774,15,0
6760,282,1,1,34,-0.12369186,16,0
6761,282,1,1,34,-0.070007353,17,1
6762,282,1,1,34,-0.083274636,18,0
6763,282,1,1,34,-0.095068039,19,0
6764,282,1,1,34,-0.050840948,20,0
6765,282,1,1,34,-0.035215358,21,0
6766,282,1,1,34,-0.081453823,22,0
6767,282,1,1,34,-0.075573347,23,2
6768,282,1,1,34,-0.036749616,24,1
6769,283,1,0,10,0.072745767,1,0
6770,283,1,0,10,0.079218942,2,1
6771,283,1,0,10,0.119778052,3,1
6772,283,1,0,10,0.063930914,4,0
6773,283,1,0,10,0.09913488,5,0
6774,283,1,0,10,0.087239818,6,0
6775,283,1,0,10,0.126009458,7,0
6776,283,1,0,10,0.104675091,8,0
6777,283,1,0,10,0.129934099,9,0
6778,283,1,0,10,0.114350436,10,0
6779,283,1,0,10,0.091919437,11,1
6780,283,1,0,10,0.069520562,12,1
6781,283,1,0,10,0.041068105,13,1
6782,283,1,0,10,0.069115221,14,0
6783,283,1,0,10,0.062268341,15,0
6784,283,1,0,10,0.044327899,16,1
6785,283,1,0,10,0.067619079,17,1
6786,283,1,0,10,-0.001336646,18,1
6787,283,1,0,10,0.048175366,19,3
6788,283,1,0,10,0.034053705,20,0
6789,283,1,0,10,0.012927202,21,1
6790,283,1,0,10,-0.007198288,22,1
6791,283,1,0,10,-0.010109425,23,0
6792,283,1,0,10,-0.038738391,24,0
6793,284,0,0,31,-0.007198288,1,0
6794,284,0,0,31,-0.010109425,2,0
6795,284,0,0,31,-0.038738391,3,0
6796,284,0,0,31,-0.045119976,4,0
6797,284,0,0,31,-0.066389741,5,0
6798,284,0,0,31,-0.064726224,6,0
6799,284,0,0,31,-0.027185522,7,0
6800,284,0,0,31,-0.044895287,8,0
6801,284,0,0,31,-0.112117994,9,0
6802,284,0,0,31,-0.074101481,10,0
6803,284,0,0,31,-0.077881323,11,0
6804,284,0,0,31,-0.052400836,12,0
6805,284,0,0,31,-0.075776832,13,0
6806,284,0,0,31,-0.087017249,14,0
6807,284,0,0,31,-0.101875464,15,0
6808,284,0,0,31,-0.075573143,16,0
6809,284,0,0,31,-0.07858576,17,0
6810,284,0,0,31,-0.0948774,18,0
6811,284,0,0,31,-0.12369186,19,1
6812,284,0,0,31,-0.070007353,20,1
6813,284,0,0,31,-0.083274636,21,0
6814,284,0,0,31,-0.095068039,22,0
6815,284,0,0,31,-0.050840948,23,0
6816,284,0,0,31,-0.035215358,24,0
6817,285,0,1,5,0.064938283,1,0
6818,285,0,1,5,0.056387209,2,0
6819,285,0,1,5,0.069535402,3,0
6820,285,0,1,5,0.10883914,4,0
6821,285,0,1,5,0.082196197,5,1
6822,285,0,1,5,0.072745767,6,2
6823,285,0,1,5,0.079218942,7,3
6824,285,0,1,5,0.119778052,8,3
6825,285,0,1,5,0.063930914,9,3
6826,285,0,1,5,0.09913488,10,3
6827,285,0,1,5,0.087239818,11,3
6828,285,0,1,5,0.126009458,12,3
6829,285,0,1,5,0.104675091,13,1
6830,285,0,1,5,0.129934099,14,2
6831,285,0,1,5,0.114350436,15,2
6832,285,0,1,5,0.091919437,16,1
6833,285,0,1,5,0.069520562,17,2
6834,285,0,1,5,0.041068105,18,3
6835,285,0,1,5,0.069115221,19,3
6836,285,0,1,5,0.062268341,20,3
6837,285,0,1,5,0.044327899,21,3
6838,285,0,1,5,0.067619079,22,3
6839,285,0,1,5,-0.001336646,23,3
6840,285,0,1,5,0.048175366,24,3
6841,286,0,0,24,0.062268341,1,0
6842,286,0,0,24,0.044327899,2,0
6843,286,0,0,24,0.067619079,3,0
6844,286,0,0,24,-0.001336646,4,0
6845,286,0,0,24,0.048175366,5,0
6846,286,0,0,24,0.034053705,6,0
6847,286,0,0,24,0.012927202,7,1
6848,286,0,0,24,-0.007198288,8,2
6849,286,0,0,24,-0.010109425,9,3
6850,286,0,0,24,-0.038738391,10,3
6851,286,0,0,24,-0.045119976,11,3
6852,286,0,0,24,-0.066389741,12,3
6853,286,0,0,24,-0.064726224,13,3
6854,286,0,0,24,-0.027185522,14,3
6855,286,0,0,24,-0.044895287,15,3
6856,286,0,0,24,-0.112117994,16,2
6857,286,0,0,24,-0.074101481,17,0
6858,286,0,0,24,-0.077881323,18,0
6859,286,0,0,24,-0.052400836,19,0
6860,286,0,0,24,-0.075776832,20,0
6861,286,0,0,24,-0.087017249,21,0
6862,286,0,0,24,-0.101875464,22,0
6863,286,0,0,24,-0.075573143,23,0
6864,286,0,0,24,-0.07858576,24,0
6865,287,0,0,26,0.067619079,1,0
6866,287,0,0,26,-0.001336646,2,0
6867,287,0,0,26,0.048175366,3,0
6868,287,0,0,26,0.034053705,4,0
6869,287,0,0,26,0.012927202,5,0
6870,287,0,0,26,-0.007198288,6,0
6871,287,0,0,26,-0.010109425,7,0
6872,287,0,0,26,-0.038738391,8,0
6873,287,0,0,26,-0.045119976,9,0
6874,287,0,0,26,-0.066389741,10,0
6875,287,0,0,26,-0.064726224,11,0
6876,287,0,0,26,-0.027185522,12,0
6877,287,0,0,26,-0.044895287,13,0
6878,287,0,0,26,-0.112117994,14,0
6879,287,0,0,26,-0.074101481,15,0
6880,287,0,0,26,-0.077881323,16,0
6881,287,0,0,26,-0.052400836,17,0
6882,287,0,0,26,-0.075776832,18,0
6883,287,0,0,26,-0.087017249,19,0
6884,287,0,0,26,-0.101875464,20,0
6885,287,0,0,26,-0.075573143,21,0
6886,287,0,0,26,-0.07858576,22,0
6887,287,0,0,26,-0.0948774,23,0
6888,287,0,0,26,-0.12369186,24,0
6889,288,1,0,42,-0.052400836,1,0
6890,288,1,0,42,-0.075776832,2,0
6891,288,1,0,42,-0.087017249,3,0
6892,288,1,0,42,-0.101875464,4,0
6893,288,1,0,42,-0.075573143,5,0
6894,288,1,0,42,-0.07858576,6,1
6895,288,1,0,42,-0.0948774,7,1
6896,288,1,0,42,-0.12369186,8,1
6897,288,1,0,42,-0.070007353,9,0
6898,288,1,0,42,-0.083274636,10,0
6899,288,1,0,42,-0.095068039,11,0
6900,288,1,0,42,-0.050840948,12,0
6901,288,1,0,42,-0.035215358,13,0
6902,288,1,0,42,-0.081453823,14,0
6903,288,1,0,42,-0.075573347,15,1
6904,288,1,0,42,-0.036749616,16,1
6905,288,1,0,42,-0.041142962,17,1
6906,288,1,0,42,-0.03514297,18,1
6907,288,1,0,42,-0.018016791,19,0
6908,288,1,0,42,-0.009129653,20,1
6909,288,1,0,42,-0.004576848,21,0
6910,288,1,0,42,0.004624149,22,1
6911,288,1,0,42,-0.016159525,23,0
6912,288,1,0,42,0.055962477,24,2
6913,289,1,0,48,-0.0948774,1,0
6914,289,1,0,48,-0.12369186,2,0
6915,289,1,0,48,-0.070007353,3,0
6916,289,1,0,48,-0.083274636,4,1
6917,289,1,0,48,-0.095068039,5,1
6918,289,1,0,48,-0.050840948,6,0
6919,289,1,0,48,-0.035215358,7,1
6920,289,1,0,48,-0.081453823,8,0
6921,289,1,0,48,-0.075573347,9,1
6922,289,1,0,48,-0.036749616,10,1
6923,289,1,0,48,-0.041142962,11,1
6924,289,1,0,48,-0.03514297,12,1
6925,289,1,0,48,-0.018016791,13,1
6926,289,1,0,48,-0.009129653,14,1
6927,289,1,0,48,-0.004576848,15,0
6928,289,1,0,48,0.004624149,16,0
6929,289,1,0,48,-0.016159525,17,2
6930,289,1,0,48,0.055962477,18,2
6931,289,1,0,48,0.089494826,19,2
6932,289,1,0,48,0.041902981,20,2
6933,289,1,0,48,0.062655696,21,2
6934,289,1,0,48,0.081160125,22,1
6935,289,1,0,48,0.089713405,23,0
6936,289,1,0,48,0.070611183,24,0
6937,290,1,1,48,-0.0948774,1,0
6938,290,1,1,48,-0.12369186,2,1
6939,290,1,1,48,-0.070007353,3,0
6940,290,1,1,48,-0.083274636,4,1
6941,290,1,1,48,-0.095068039,5,3
6942,290,1,1,48,-0.050840948,6,1
6943,290,1,1,48,-0.035215358,7,3
6944,290,1,1,48,-0.081453823,8,3
6945,290,1,1,48,-0.075573347,9,1
6946,290,1,1,48,-0.036749616,10,1
6947,290,1,1,48,-0.041142962,11,3
6948,290,1,1,48,-0.03514297,12,1
6949,290,1,1,48,-0.018016791,13,0
6950,290,1,1,48,-0.009129653,14,1
6951,290,1,1,48,-0.004576848,15,0
6952,290,1,1,48,0.004624149,16,0
6953,290,1,1,48,-0.016159525,17,0
6954,290,1,1,48,0.055962477,18,2
6955,290,1,1,48,0.089494826,19,2
6956,290,1,1,48,0.041902981,20,0
6957,290,1,1,48,0.062655696,21,0
6958,290,1,1,48,0.081160125,22,2
6959,290,1,1,48,0.089713405,23,1
6960,290,1,1,48,0.070611183,24,3
6961,291,0,0,5,0.064938283,1,0
6962,291,0,0,5,0.056387209,2,0
6963,291,0,0,5,0.069535402,3,1
6964,291,0,0,5,0.10883914,4,2
6965,291,0,0,5,0.082196197,5,0
6966,291,0,0,5,0.072745767,6,0
6967,291,0,0,5,0.079218942,7,0
6968,291,0,0,5,0.119778052,8,0
6969,291,0,0,5,0.063930914,9,0
6970,291,0,0,5,0.09913488,10,0
