,cust,grade,var2,startDate,mev,t,y
2308,97,1,1,41,-1,4,0
2309,97,1,1,41,-1,5,1
2310,97,1,1,41,-1,6,0
2311,97,1,1,41,-1,7,0
2312,97,1,1,41,-1,8,1
2313,97,1,1,41,-1,9,0
2314,97,1,1,41,-1,10,0
2315,97,1,1,41,-1,11,2
2316,97,1,1,41,-1,12,2
2317,97,1,1,41,-1,13,0
2318,97,1,1,41,-1,14,0
2319,97,1,1,41,-1,15,0
2320,97,1,1,41,-1,16,0
2321,97,1,1,41,-1,17,0
2322,97,1,1,41,-1,18,0
2323,97,1,1,41,-1,19,0
2324,97,1,1,41,-1,20,0
2325,97,1,1,41,1,21,0
2326,97,1,1,41,-1,22,2
2327,97,1,1,41,1,23,2
2328,97,1,1,41,1,24,2
2329,98,0,0,15,1,1,0
2330,98,0,0,15,1,2,0
2331,98,0,0,15,1,3,0
2332,98,0,0,15,1,4,0
2333,98,0,0,15,1,5,0
2334,98,0,0,15,1,6,1
2335,98,0,0,15,1,7,2
2336,98,0,0,15,1,8,3
2337,98,0,0,15,1,9,3
2338,98,0,0,15,1,10,3
2339,98,0,0,15,1,11,3
2340,98,0,0,15,1,12,3
2341,98,0,0,15,1,13,3
2342,98,0,0,15,1,14,3
2343,98,0,0,15,-1,15,1
2344,98,0,0,15,1,16,2
2345,98,0,0,15,1,17,2
2346,98,0,0,15,-1,18,0
2347,98,0,0,15,-1,19,0
2348,98,0,0,15,-1,20,0
2349,98,0,0,15,-1,21,0
2350,98,0,0,15,-1,22,0
2351,98,0,0,15,-1,23,0
2352,98,0,0,15,-1,24,0
2353,99,1,1,19,1,1,1
2354,99,1,1,19,1,2,0
2355,99,1,1,19,1,3,0
2356,99,1,1,19,1,4,1
2357,99,1,1,19,1,5,0
2358,99,1,1,19,1,6,2
2359,99,1,1,19,1,7,1
2360,99,1,1,19,1,8,0
2361,99,1,1,19,1,9,1
2362,99,1,1,19,1,10,1
2363,99,1,1,19,-1,11,1
2364,99,1,1,19,1,12,1
2365,99,1,1,19,1,13,1
2366,99,1,1,19,-1,14,0
2367,99,1,1,19,-1,15,1
2368,99,1,1,19,-1,16,0
2369,99,1,1,19,-1,17,0
2370,99,1,1,19,-1,18,0
2371,99,1,1,19,-1,19,1
2372,99,1,1,19,-1,20,0
2373,99,1,1,19,-1,21,0
2374,99,1,1,19,-1,22,2
2375,99,1,1,19,-1,23,2
2376,99,1,1,19,-1,24,1
2377,100,1,0,47,-1,1,0
2378,100,1,0,47,-1,2,1
2379,100,1,0,47,-1,3,0
2380,100,1,0,47,-1,4,1
2381,100,1,0,47,-1,5,0
2382,100,1,0,47,-1,6,1
2383,100,1,0,47,-1,7,1
2384,100,1,0,47,-1,8,2
2385,100,1,0,47,-1,9,1
2386,100,1,0,47,-1,10,1
2387,100,1,0,47,-1,11,0
2388,100,1,0,47,-1,12,0
2389,100,1,0,47,-1,13,2
2390,100,1,0,47,-1,14,2
2391,100,1,0,47,1,15,2
2392,100,1,0,47,-1,16,1
2393,100,1,0,47,1,17,1
2394,100,1,0,47,1,18,1
2395,100,1,0,47,1,19,2
2396,100,1,0,47,1,20,1
2397,100,1,0,47,1,21,0
2398,100,1,0,47,1,22,0
2399,100,1,0,47,1,23,0
2400,100,1,0,47,1,24,1
2401,101,0,0,7,1,1,0
2402,101,0,0,7,1,2,1
2403,101,0,0,7,1,3,3
2404,101,0,0,7,1,4,3
2405,101,0,0,7,1,5,3
2406,101,0,0,7,1,6,3
2407,101,0,0,7,1,7,3
2408,101,0,0,7,1,8,3
2409,101,0,0,7,1,9,3
2410,101,0,0,7,1,10,3
2411,101,0,0,7,1,11,3
2412,101,0,0,7,1,12,3
2413,101,0,0,7,1,13,3
2414,101,0,0,7,1,14,3
2415,101,0,0,7,1,15,3
2416,101,0,0,7,1,16,3
2417,101,0,0,7,1,17,3
2418,101,0,0,7,1,18,3
2419,101,0,0,7,1,19,3
2420,101,0,0,7,1,20,3
2421,101,0,0,7,1,21,3
2422,101,0,0,7,1,22,3
2423,101,0,0,7,-1,23,2
2424,101,0,0,7,1,24,3
2425,102,0,1,41,-1,1,0
2426,102,0,1,41,-1,2,0
2427,102,0,1,41,-1,3,0
2428,102,0,1,41,-1,4,0
2429,102,0,1,41,-1,5,0
2430,102,0,1,41,-1,6,0
2431,102,0,1,41,-1,7,0
2432,102,0,1,41,-1,8,0
2433,102,0,1,41,-1,9,0
2434,102,0,1,41,-1,10,0
2435,102,0,1,41,-1,11,0
2436,102,0,1,41,-1,12,0
2437,102,0,1,41,-1,13,0
2438,102,0,1,41,-1,14,0
2439,102,0,1,41,-1,15,0
2440,102,0,1,41,-1,16,0
2441,102,0,1,41,-1,17,0
2442,102,0,1,41,-1,18,0
2443,102,0,1,41,-1,19,0
2444,102,0,1,41,-1,20,0
2445,102,0,1,41,1,21,0
2446,102,0,1,41,-1,22,0
2447,102,0,1,41,1,23,0
2448,102,0,1,41,1,24,0
2449,103,1,0,0,1,1,1
2450,103,1,0,0,1,2,3
2451,103,1,0,0,1,3,2
2452,103,1,0,0,1,4,1
2453,103,1,0,0,1,5,1
2454,103,1,0,0,1,6,2
2455,103,1,0,0,1,7,0
2456,103,1,0,0,1,8,0
2457,103,1,0,0,1,9,2
2458,103,1,0,0,1,10,1
2459,103,1,0,0,1,11,0
2460,103,1,0,0,1,12,0
2461,103,1,0,0,1,13,1
2462,103,1,0,0,1,14,3
2463,103,1,0,0,1,15,1
2464,103,1,0,0,1,16,1
2465,103,1,0,0,1,17,0
2466,103,1,0,0,1,18,0
2467,103,1,0,0,1,19,2
2468,103,1,0,0,1,20,3
2469,103,1,0,0,1,21,3
2470,103,1,0,0,1,22,2
2471,103,1,0,0,1,23,2
2472,103,1,0,0,1,24,0
2473,104,1,0,45,-1,1,0
2474,104,1,0,45,-1,2,1
2475,104,1,0,45,-1,3,0
2476,104,1,0,45,-1,4,0
2477,104,1,0,45,-1,5,1
2478,104,1,0,45,-1,6,0
2479,104,1,0,45,-1,7,0
2480,104,1,0,45,-1,8,0
2481,104,1,0,45,-1,9,1
2482,104,1,0,45,-1,10,0
2483,104,1,0,45,-1,11,0
2484,104,1,0,45,-1,12,0
2485,104,1,0,45,-1,13,0
2486,104,1,0,45,-1,14,1
2487,104,1,0,45,-1,15,0
2488,104,1,0,45,-1,16,0
2489,104,1,0,45,1,17,0
2490,104,1,0,45,-1,18,0
2491,104,1,0,45,1,19,1
2492,104,1,0,45,1,20,1
2493,104,1,0,45,1,21,2
2494,104,1,0,45,1,22,2
2495,104,1,0,45,1,23,2
2496,104,1,0,45,1,24,1
2497,105,0,0,6,1,1,0
2498,105,0,0,6,1,2,0
2499,105,0,0,6,1,3,0
2500,105,0,0,6,1,4,0
2501,105,0,0,6,1,5,0
2502,105,0,0,6,1,6,0
2503,105,0,0,6,1,7,0
2504,105,0,0,6,1,8,0
2505,105,0,0,6,1,9,0
2506,105,0,0,6,1,10,1
2507,105,0,0,6,1,11,2
2508,105,0,0,6,1,12,0
2509,105,0,0,6,1,13,1
2510,105,0,0,6,1,14,1
2511,105,0,0,6,1,15,2
2512,105,0,0,6,1,16,0
2513,105,0,0,6,1,17,2
2514,105,0,0,6,1,18,2
2515,105,0,0,6,1,19,3
2516,105,0,0,6,1,20,3
2517,105,0,0,6,1,21,3
2518,105,0,0,6,1,22,2
2519,105,0,0,6,1,23,3
2520,105,0,0,6,-1,24,2
2521,106,1,0,37,-1,1,2
2522,106,1,0,37,-1,2,2
2523,106,1,0,37,-1,3,2
2524,106,1,0,37,-1,4,3
2525,106,1,0,37,-1,5,2
2526,106,1,0,37,-1,6,1
2527,106,1,0,37,-1,7,0
2528,106,1,0,37,-1,8,0
2529,106,1,0,37,-1,9,2
2530,106,1,0,37,-1,10,0
2531,106,1,0,37,-1,11,0
2532,106,1,0,37,-1,12,1
2533,106,1,0,37,-1,13,1
2534,106,1,0,37,-1,14,0
2535,106,1,0,37,-1,15,0
2536,106,1,0,37,-1,16,1
2537,106,1,0,37,-1,17,1
2538,106,1,0,37,-1,18,0
2539,106,1,0,37,-1,19,0
2540,106,1,0,37,-1,20,0
2541,106,1,0,37,-1,21,1
2542,106,1,0,37,-1,22,0
2543,106,1,0,37,-1,23,1
2544,106,1,0,37,-1,24,1
2545,107,1,1,41,-1,1,0
2546,107,1,1,41,-1,2,0
2547,107,1,1,41,-1,3,0
2548,107,1,1,41,-1,4,1
2549,107,1,1,41,-1,5,0
2550,107,1,1,41,-1,6,0
2551,107,1,1,41,-1,7,0
2552,107,1,1,41,-1,8,1
2553,107,1,1,41,-1,9,0
2554,107,1,1,41,-1,10,1
2555,107,1,1,41,-1,11,2
2556,107,1,1,41,-1,12,2
2557,107,1,1,41,-1,13,1
2558,107,1,1,41,-1,14,3
2559,107,1,1,41,-1,15,0
2560,107,1,1,41,-1,16,1
2561,107,1,1,41,-1,17,0
2562,107,1,1,41,-1,18,0
2563,107,1,1,41,-1,19,0
2564,107,1,1,41,-1,20,1
2565,107,1,1,41,1,21,2
2566,107,1,1,41,-1,22,1
2567,107,1,1,41,1,23,2
2568,107,1,1,41,1,24,3
2569,108,1,0,16,1,1,1
2570,108,1,0,16,1,2,0
2571,108,1,0,16,1,3,1
2572,108,1,0,16,1,4,0
2573,108,1,0,16,1,5,0
2574,108,1,0,16,1,6,1
2575,108,1,0,16,1,7,0
2576,108,1,0,16,1,8,2
2577,108,1,0,16,1,9,3
2578,108,1,0,16,1,10,3
2579,108,1,0,16,1,11,3
2580,108,1,0,16,1,12,3
2581,108,1,0,16,1,13,3
2582,108,1,0,16,-1,14,3
2583,108,1,0,16,1,15,2
2584,108,1,0,16,1,16,0
2585,108,1,0,16,-1,17,0
2586,108,1,0,16,-1,18,0
2587,108,1,0,16,-1,19,0
2588,108,1,0,16,-1,20,0
2589,108,1,0,16,-1,21,0
2590,108,1,0,16,-1,22,1
2591,108,1,0,16,-1,23,1
2592,108,1,0,16,-1,24,0
2593,109,1,1,8,1,1,1
2594,109,1,1,8,1,2,1
2595,109,1,1,8,1,3,1
2596,109,1,1,8,1,4,2
2597,109,1,1,8,1,5,1
2598,109,1,1,8,1,6,0
2599,109,1,1,8,1,7,2
2600,109,1,1,8,1,8,0
2601,109,1,1,8,1,9,0
2602,109,1,1,8,1,10,2
2603,109,1,1,8,1,11,2
2604,109,1,1,8,1,12,3
2605,109,1,1,8,1,13,3
2606,109,1,1,8,1,14,2
2607,109,1,1,8,1,15,3
2608,109,1,1,8,1,16,1
2609,109,1,1,8,1,17,1
2610,109,1,1,8,1,18,1
2611,109,1,1,8,1,19,2
2612,109,1,1,8,1,20,1
2613,109,1,1,8,1,21,1
2614,109,1,1,8,-1,22,0
2615,109,1,1,8,1,23,1
2616,109,1,1,8,1,24,0
2617,110,1,1,41,-1,1,0
2618,110,1,1,41,-1,2,0
2619,110,1,1,41,-1,3,2
2620,110,1,1,41,-1,4,1
2621,110,1,1,41,-1,5,0
2622,110,1,1,41,-1,6,1
2623,110,1,1,41,-1,7,1
2624,110,1,1,41,-1,8,0
2625,110,1,1,41,-1,9,0
2626,110,1,1,41,-1,10,0
2627,110,1,1,41,-1,11,0
2628,110,1,1,41,-1,12,0
2629,110,1,1,41,-1,13,0
2630,110,1,1,41,-1,14,1
2631,110,1,1,41,-1,15,0
2632,110,1,1,41,-1,16,0
2633,110,1,1,41,-1,17,0
2634,110,1,1,41,-1,18,0
2635,110,1,1,41,-1,19,1
2636,110,1,1,41,-1,20,0
2637,110,1,1,41,1,21,0
2638,110,1,1,41,-1,22,1
2639,110,1,1,41,1,23,0
2640,110,1,1,41,1,24,1
2641,111,1,0,23,1,1,0
2642,111,1,0,23,1,2,1
2643,111,1,0,23,1,3,0
2644,111,1,0,23,1,4,2
2645,111,1,0,23,1,5,2
2646,111,1,0,23,1,6,2
2647,111,1,0,23,-1,7,1
2648,111,1,0,23,1,8,1
2649,111,1,0,23,1,9,1
2650,111,1,0,23,-1,10,0
2651,111,1,0,23,-1,11,1
2652,111,1,0,23,-1,12,1
2653,111,1,0,23,-1,13,1
2654,111,1,0,23,-1,14,0
2655,111,1,0,23,-1,15,0
2656,111,1,0,23,-1,16,1
2657,111,1,0,23,-1,17,0
2658,111,1,0,23,-1,18,0
2659,111,1,0,23,-1,19,1
2660,111,1,0,23,-1,20,2
2661,111,1,0,23,-1,21,1
2662,111,1,0,23,-1,22,0
2663,111,1,0,23,-1,23,0
2664,111,1,0,23,-1,24,0
2665,112,0,1,25,1,1,0
2666,112,0,1,25,1,2,0
2667,112,0,1,25,1,3,0
2668,112,0,1,25,1,4,0
2669,112,0,1,25,-1,5,0
2670,112,0,1,25,1,6,0
2671,112,0,1,25,1,7,0
2672,112,0,1,25,-1,8,0
2673,112,0,1,25,-1,9,1
2674,112,0,1,25,-1,10,1
2675,112,0,1,25,-1,11,0
2676,112,0,1,25,-1,12,0
2677,112,0,1,25,-1,13,0
2678,112,0,1,25,-1,14,0
2679,112,0,1,25,-1,15,0
2680,112,0,1,25,-1,16,0
2681,112,0,1,25,-1,17,0
2682,112,0,1,25,-1,18,0
2683,112,0,1,25,-1,19,1
2684,112,0,1,25,-1,20,2
2685,112,0,1,25,-1,21,1
2686,112,0,1,25,-1,22,0
2687,112,0,1,25,-1,23,0
2688,112,0,1,25,-1,24,0
2689,113,1,0,14,1,1,2
2690,113,1,0,14,1,2,1
2691,113,1,0,14,1,3,2
2692,113,1,0,14,1,4,1
2693,113,1,0,14,1,5,2
2694,113,1,0,14,1,6,2
2695,113,1,0,14,1,7,2
2696,113,1,0,14,1,8,2
2697,113,1,0,14,1,9,1
2698,113,1,0,14,1,10,0
2699,113,1,0,14,1,11,1
2700,113,1,0,14,1,12,1
2701,113,1,0,14,1,13,3
2702,113,1,0,14,1,14,2
2703,113,1,0,14,1,15,2
2704,113,1,0,14,-1,16,1
2705,113,1,0,14,1,17,0
2706,113,1,0,14,1,18,0
2707,113,1,0,14,-1,19,0
2708,113,1,0,14,-1,20,0
2709,113,1,0,14,-1,21,0
2710,113,1,0,14,-1,22,0
2711,113,1,0,14,-1,23,0
2712,113,1,0,14,-1,24,0
2713,114,1,1,19,1,1,3
2714,114,1,1,19,1,2,3
2715,114,1,1,19,1,3,0
2716,114,1,1,19,1,4,1
2717,114,1,1,19,1,5,2
2718,114,1,1,19,1,6,3
2719,114,1,1,19,1,7,3
2720,114,1,1,19,1,8,1
2721,114,1,1,19,1,9,0
2722,114,1,1,19,1,10,0
2723,114,1,1,19,-1,11,0
2724,114,1,1,19,1,12,1
2725,114,1,1,19,1,13,1
2726,114,1,1,19,-1,14,2
2727,114,1,1,19,-1,15,1
2728,114,1,1,19,-1,16,1
2729,114,1,1,19,-1,17,1
2730,114,1,1,19,-1,18,1
2731,114,1,1,19,-1,19,1
2732,114,1,1,19,-1,20,0
2733,114,1,1,19,-1,21,0
2734,114,1,1,19,-1,22,0
2735,114,1,1,19,-1,23,0
2736,114,1,1,19,-1,24,0
2737,115,1,1,12,1,1,0
2738,115,1,1,12,1,2,0
2739,115,1,1,12,1,3,0
2740,115,1,1,12,1,4,0
2741,115,1,1,12,1,5,0
2742,115,1,1,12,1,6,1
2743,115,1,1,12,1,7,0
2744,115,1,1,12,1,8,2
2745,115,1,1,12,1,9,2
2746,115,1,1,12,1,10,2
2747,115,1,1,12,1,11,3
2748,115,1,1,12,1,12,3
2749,115,1,1,12,1,13,3
2750,115,1,1,12,1,14,3
2751,115,1,1,12,1,15,3
2752,115,1,1,12,1,16,2
2753,115,1,1,12,1,17,2
2754,115,1,1,12,-1,18,2
2755,115,1,1,12,1,19,3
2756,115,1,1,12,1,20,3
2757,115,1,1,12,-1,21,2
2758,115,1,1,12,-1,22,1
2759,115,1,1,12,-1,23,1
2760,115,1,1,12,-1,24,1
2761,116,0,1,47,-1,1,0
2762,116,0,1,47,-1,2,0
2763,116,0,1,47,-1,3,0
2764,116,0,1,47,-1,4,0
2765,116,0,1,47,-1,5,0
2766,116,0,1,47,-1,6,0
2767,116,0,1,47,-1,7,0
2768,116,0,1,47,-1,8,0
2769,116,0,1,47,-1,9,0
2770,116,0,1,47,-1,10,0
2771,116,0,1,47,-1,11,0
2772,116,0,1,47,-1,12,0
2773,116,0,1,47,-1,13,0
2774,116,0,1,47,-1,14,0
2775,116,0,1,47,1,15,1
2776,116,0,1,47,-1,16,2
2777,116,0,1,47,1,17,3
2778,116,0,1,47,1,18,3
2779,116,0,1,47,1,19,3
2780,116,0,1,47,1,20,3
2781,116,0,1,47,1,21,3
2782,116,0,1,47,1,22,3
2783,116,0,1,47,1,23,3
2784,116,0,1,47,1,24,3
2785,117,1,0,39,-1,1,0
2786,117,1,0,39,-1,2,0
2787,117,1,0,39,-1,3,1
2788,117,1,0,39,-1,4,0
2789,117,1,0,39,-1,5,0
2790,117,1,0,39,-1,6,0
2791,117,1,0,39,-1,7,0
2792,117,1,0,39,-1,8,1
2793,117,1,0,39,-1,9,0
2794,117,1,0,39,-1,10,0
2795,117,1,0,39,-1,11,0
2796,117,1,0,39,-1,12,2
2797,117,1,0,39,-1,13,0
2798,117,1,0,39,-1,14,0
2799,117,1,0,39,-1,15,0
2800,117,1,0,39,-1,16,0
2801,117,1,0,39,-1,17,0
2802,117,1,0,39,-1,18,0
2803,117,1,0,39,-1,19,0
2804,117,1,0,39,-1,20,1
2805,117,1,0,39,-1,21,1
2806,117,1,0,39,-1,22,0
2807,117,1,0,39,1,23,0
2808,117,1,0,39,-1,24,0
2809,118,1,1,37,-1,1,0
2810,118,1,1,37,-1,2,0
2811,118,1,1,37,-1,3,1
2812,118,1,1,37,-1,4,0
2813,118,1,1,37,-1,5,2
2814,118,1,1,37,-1,6,1
2815,118,1,1,37,-1,7,0
2816,118,1,1,37,-1,8,1
2817,118,1,1,37,-1,9,0
2818,118,1,1,37,-1,10,0
2819,118,1,1,37,-1,11,1
2820,118,1,1,37,-1,12,1
2821,118,1,1,37,-1,13,0
2822,118,1,1,37,-1,14,0
2823,118,1,1,37,-1,15,0
2824,118,1,1,37,-1,16,0
2825,118,1,1,37,-1,17,0
2826,118,1,1,37,-1,18,2
2827,118,1,1,37,-1,19,2
2828,118,1,1,37,-1,20,0
2829,118,1,1,37,-1,21,0
2830,118,1,1,37,-1,22,1
2831,118,1,1,37,-1,23,1
2832,118,1,1,37,-1,24,0
2833,119,1,1,39,-1,1,1
2834,119,1,1,39,-1,2,0
2835,119,1,1,39,-1,3,0
2836,119,1,1,39,-1,4,1
2837,119,1,1,39,-1,5,2
2838,119,1,1,39,-1,6,0
2839,119,1,1,39,-1,7,0
2840,119,1,1,39,-1,8,0
2841,119,1,1,39,-1,9,0
2842,119,1,1,39,-1,10,0
2843,119,1,1,39,-1,11,0
2844,119,1,1,39,-1,12,1
2845,119,1,1,39,-1,13,1
2846,119,1,1,39,-1,14,1
2847,119,1,1,39,-1,15,0
2848,119,1,1,39,-1,16,0
2849,119,1,1,39,-1,17,0
2850,119,1,1,39,-1,18,0
2851,119,1,1,39,-1,19,0
2852,119,1,1,39,-1,20,0
2853,119,1,1,39,-1,21,0
2854,119,1,1,39,-1,22,0
2855,119,1,1,39,1,23,2
2856,119,1,1,39,-1,24,2
2857,120,1,0,22,1,1,0
2858,120,1,0,22,1,2,0
2859,120,1,0,22,1,3,1
2860,120,1,0,22,1,4,3
2861,120,1,0,22,1,5,2
2862,120,1,0,22,1,6,3
2863,120,1,0,22,1,7,3
2864,120,1,0,22,-1,8,1
2865,120,1,0,22,1,9,2
2866,120,1,0,22,1,10,3
2867,120,1,0,22,-1,11,3
2868,120,1,0,22,-1,12,2
2869,120,1,0,22,-1,13,1
2870,120,1,0,22,-1,14,0
2871,120,1,0,22,-1,15,0
2872,120,1,0,22,-1,16,0
2873,120,1,0,22,-1,17,0
2874,120,1,0,22,-1,18,0
2875,120,1,0,22,-1,19,0
2876,120,1,0,22,-1,20,0
2877,120,1,0,22,-1,21,0
2878,120,1,0,22,-1,22,2
2879,120,1,0,22,-1,23,1
2880,120,1,0,22,-1,24,2
2881,121,0,1,37,-1,1,0
2882,121,0,1,37,-1,2,0
2883,121,0,1,37,-1,3,0
2884,121,0,1,37,-1,4,0
2885,121,0,1,37,-1,5,0
2886,121,0,1,37,-1,6,0
2887,121,0,1,37,-1,7,0
2888,121,0,1,37,-1,8,0
2889,121,0,1,37,-1,9,0
2890,121,0,1,37,-1,10,0
2891,121,0,1,37,-1,11,1
2892,121,0,1,37,-1,12,2
2893,121,0,1,37,-1,13,1
2894,121,0,1,37,-1,14,0
2895,121,0,1,37,-1,15,0
2896,121,0,1,37,-1,16,0
2897,121,0,1,37,-1,17,0
2898,121,0,1,37,-1,18,0
2899,121,0,1,37,-1,19,0
2900,121,0,1,37,-1,20,0
2901,121,0,1,37,-1,21,0
2902,121,0,1,37,-1,22,0
2903,121,0,1,37,-1,23,0
2904,121,0,1,37,-1,24,0
2905,122,1,0,6,1,1,1
2906,122,1,0,6,1,2,0
2907,122,1,0,6,1,3,0
2908,122,1,0,6,1,4,0
2909,122,1,0,6,1,5,0
2910,122,1,0,6,1,6,0
2911,122,1,0,6,1,7,3
2912,122,1,0,6,1,8,1
2913,122,1,0,6,1,9,1
2914,122,1,0,6,1,10,1
2915,122,1,0,6,1,11,1
2916,122,1,0,6,1,12,2
2917,122,1,0,6,1,13,2
2918,122,1,0,6,1,14,2
2919,122,1,0,6,1,15,2
2920,122,1,0,6,1,16,2
2921,122,1,0,6,1,17,2
2922,122,1,0,6,1,18,3
2923,122,1,0,6,1,19,2
2924,122,1,0,6,1,20,3
2925,122,1,0,6,1,21,3
2926,122,1,0,6,1,22,2
2927,122,1,0,6,1,23,3
2928,122,1,0,6,-1,24,3
2929,123,1,0,33,-1,1,0
2930,123,1,0,33,-1,2,0
2931,123,1,0,33,-1,3,2
2932,123,1,0,33,-1,4,2
2933,123,1,0,33,-1,5,0
2934,123,1,0,33,-1,6,0
2935,123,1,0,33,-1,7,0
2936,123,1,0,33,-1,8,0
2937,123,1,0,33,-1,9,0
2938,123,1,0,33,-1,10,1
2939,123,1,0,33,-1,11,0
2940,123,1,0,33,-1,12,0
2941,123,1,0,33,-1,13,0
2942,123,1,0,33,-1,14,1
2943,123,1,0,33,-1,15,1
2944,123,1,0,33,-1,16,1
2945,123,1,0,33,-1,17,1
2946,123,1,0,33,-1,18,1
2947,123,1,0,33,-1,19,0
2948,123,1,0,33,-1,20,0
2949,123,1,0,33,-1,21,1
2950,123,1,0,33,-1,22,0
2951,123,1,0,33,-1,23,2
2952,123,1,0,33,-1,24,2
2953,124,1,0,34,-1,1,0
2954,124,1,0,34,-1,2,0
2955,124,1,0,34,-1,3,0
2956,124,1,0,34,-1,4,1
2957,124,1,0,34,-1,5,0
2958,124,1,0,34,-1,6,2
2959,124,1,0,34,-1,7,0
2960,124,1,0,34,-1,8,1
2961,124,1,0,34,-1,9,0
2962,124,1,0,34,-1,10,0
2963,124,1,0,34,-1,11,1
2964,124,1,0,34,-1,12,0
2965,124,1,0,34,-1,13,1
2966,124,1,0,34,-1,14,1
2967,124,1,0,34,-1,15,0
2968,124,1,0,34,-1,16,0
2969,124,1,0,34,-1,17,0
2970,124,1,0,34,-1,18,0
2971,124,1,0,34,-1,19,0
2972,124,1,0,34,-1,20,0
2973,124,1,0,34,-1,21,0
2974,124,1,0,34,-1,22,0
2975,124,1,0,34,-1,23,0
2976,124,1,0,34,-1,24,0
2977,125,1,1,25,1,1,2
2978,125,1,1,25,1,2,1
2979,125,1,1,25,1,3,1
2980,125,1,1,25,1,4,1
2981,125,1,1,25,-1,5,1
2982,125,1,1,25,1,6,0
2983,125,1,1,25,1,7,1
2984,125,1,1,25,-1,8,1
2985,125,1,1,25,-1,9,1
2986,125,1,1,25,-1,10,1
2987,125,1,1,25,-1,11,0
2988,125,1,1,25,-1,12,1
2989,125,1,1,25,-1,13,0
2990,125,1,1,25,-1,14,2
2991,125,1,1,25,-1,15,1
2992,125,1,1,25,-1,16,0
2993,125,1,1,25,-1,17,2
2994,125,1,1,25,-1,18,2
2995,125,1,1,25,-1,19,0
2996,125,1,1,25,-1,20,0
2997,125,1,1,25,-1,21,2
2998,125,1,1,25,-1,22,3
2999,125,1,1,25,-1,23,0
3000,125,1,1,25,-1,24,0
3001,126,1,0,38,-1,1,0
3002,126,1,0,38,-1,2,0
3003,126,1,0,38,-1,3,1
3004,126,1,0,38,-1,4,0
3005,126,1,0,38,-1,5,2
3006,126,1,0,38,-1,6,2
3007,126,1,0,38,-1,7,2
3008,126,1,0,38,-1,8,1
3009,126,1,0,38,-1,9,1
3010,126,1,0,38,-1,10,0
3011,126,1,0,38,-1,11,0
3012,126,1,0,38,-1,12,0
3013,126,1,0,38,-1,13,0
3014,126,1,0,38,-1,14,0
3015,126,1,0,38,-1,15,0
3016,126,1,0,38,-1,16,0
3017,126,1,0,38,-1,17,0
3018,126,1,0,38,-1,18,0
3019,126,1,0,38,-1,19,0
3020,126,1,0,38,-1,20,1
3021,126,1,0,38,-1,21,0
3022,126,1,0,38,-1,22,0
3023,126,1,0,38,-1,23,0
3024,126,1,0,38,1,24,0
3025,127,1,0,40,-1,1,1
3026,127,1,0,40,-1,2,0
3027,127,1,0,40,-1,3,1
3028,127,1,0,40,-1,4,0
3029,127,1,0,40,-1,5,0
3030,127,1,0,40,-1,6,0
3031,127,1,0,40,-1,7,1
3032,127,1,0,40,-1,8,0
3033,127,1,0,40,-1,9,0
3034,127,1,0,40,-1,10,0
3035,127,1,0,40,-1,11,0
3036,127,1,0,40,-1,12,0
3037,127,1,0,40,-1,13,0
3038,127,1,0,40,-1,14,1
3039,127,1,0,40,-1,15,0
3040,127,1,0,40,-1,16,0
3041,127,1,0,40,-1,17,0
3042,127,1,0,40,-1,18,0
3043,127,1,0,40,-1,19,1
3044,127,1,0,40,-1,20,0
3045,127,1,0,40,-1,21,0
3046,127,1,0,40,1,22,0
3047,127,1,0,40,-1,23,1
3048,127,1,0,40,1,24,1
3049,128,1,0,45,-1,1,2
3050,128,1,0,45,-1,2,1
3051,128,1,0,45,-1,3,0
3052,128,1,0,45,-1,4,0
3053,128,1,0,45,-1,5,2
3054,128,1,0,45,-1,6,2
3055,128,1,0,45,-1,7,1
3056,128,1,0,45,-1,8,1
3057,128,1,0,45,-1,9,0
3058,128,1,0,45,-1,10,0
3059,128,1,0,45,-1,11,0
3060,128,1,0,45,-1,12,0
3061,128,1,0,45,-1,13,0
3062,128,1,0,45,-1,14,2
3063,128,1,0,45,-1,15,1
3064,128,1,0,45,-1,16,1
3065,128,1,0,45,1,17,1
3066,128,1,0,45,-1,18,0
3067,128,1,0,45,1,19,0
3068,128,1,0,45,1,20,1
3069,128,1,0,45,1,21,1
3070,128,1,0,45,1,22,0
3071,128,1,0,45,1,23,1
3072,128,1,0,45,1,24,1
3073,129,0,1,6,1,1,1
3074,129,0,1,6,1,2,2
3075,129,0,1,6,1,3,3
3076,129,0,1,6,1,4,3
3077,129,0,1,6,1,5,3
3078,129,0,1,6,1,6,3
3079,129,0,1,6,1,7,3
3080,129,0,1,6,1,8,3
3081,129,0,1,6,1,9,3
3082,129,0,1,6,1,10,3
3083,129,0,1,6,1,11,3
3084,129,0,1,6,1,12,3
3085,129,0,1,6,1,13,3
3086,129,0,1,6,1,14,3
3087,129,0,1,6,1,15,3
3088,129,0,1,6,1,16,3
3089,129,0,1,6,1,17,3
3090,129,0,1,6,1,18,3
3091,129,0,1,6,1,19,3
3092,129,0,1,6,1,20,3
3093,129,0,1,6,1,21,3
3094,129,0,1,6,1,22,3
3095,129,0,1,6,1,23,3
3096,129,0,1,6,-1,24,3
3097,130,0,1,42,-1,1,0
3098,130,0,1,42,-1,2,0
3099,130,0,1,42,-1,3,0
3100,130,0,1,42,-1,4,0
